,TeamName,LogID,TeamColor,GameMode,Map
883,Impostors,3645310,Blue,PL,pl_vigil_rc10
884,Impostors,3645252,Red,KOTH,koth_ashville_final1
885,Impostors,3645229,Red,PL,pl_vigil_rc10
886,Impostors,3671101,Blue,PL,pl_upward_f12
887,Impostors,3671084,Blue,PL,pl_upward_f12
888,Impostors,3671059,Red,PL,pl_upward_f12
889,Impostors,3670997,Red,PL,pl_upward_f12
890,Impostors,3670962,Blue,PL,pl_upward_f12
891,Impostors,3661485,Blue,PL,pl_swiftwater_final1
892,Impostors,3661448,Red,PL,pl_swiftwater_final1
893,Impostors,3661416,Blue,PL,pl_swiftwater_final1
894,Impostors,3661400,Blue,PL,pl_swiftwater_final1
895,Impostors,3661371,Red,PL,pl_swiftwater_final1
896,Impostors,3657234,Blue,KOTH,koth_product_final
897,Impostors,3657191,Blue,KOTH,koth_product_final
898,Impostors,3657148,Blue,KOTH,koth_product_final
899,Impostors,3657107,Blue,KOTH,koth_product_final
900,Impostors,3649208,Red,KOTH,koth_product_final
901,Impostors,3649187,Red,PL,pl_vigil_rc10
902,Impostors,3649160,Blue,PL,pl_vigil_rc10
903,Impostors,3649121,Red,KOTH,koth_product_final
904,Impostors,3641676,Blue,PL,pl_vigil_rc10
905,Impostors,3641647,Blue,KOTH,koth_ashville_final1
906,Impostors,3641618,Red,PL,pl_swiftwater_final1
907,Impostors,3641580,Blue,KOTH,koth_product_final
908,Impostors,3641080,Red,PL,pl_vigil_rc10
909,Impostors,3641049,Red,KOTH,koth_product_final
910,Impostors,3648536,Red,PL,pl_vigil_rc10
911,Impostors,3648500,Blue,KOTH,koth_product_final
912,Impostors,3648444,Blue,KOTH,koth_product_final
913,Impostors,3648425,Red,PL,pl_vigil_rc10
